lead_id,channel,campaign,stage,device,region,conversion,revenue
2653,Paid Ads,Campaign C,Qualified,Mobile,South,0,5479.41
2654,Social Media,Campaign B,Qualified,Desktop,South,0,8829.49
2655,Social Media,Campaign B,Leads,Tablet,East,0,19768.88
2656,Social Media,Campaign B,Proposal,Mobile,West,1,8621.46
2657,Paid Ads,Campaign C,Visited,Mobile,South,0,48220.67
2658,Email,Campaign A,Leads,Mobile,North,1,47392.7
2659,Referral,Campaign C,Leads,Mobile,West,0,17469.37
2660,Email,Campaign C,Qualified,Desktop,East,0,32347.64
2661,Email,Campaign A,Proposal,Mobile,West,1,27153.91
2662,Paid Ads,Campaign A,Leads,Desktop,North,0,40963.76
2663,Email,Campaign A,Qualified,Desktop,East,0,31744.83
2664,Organic,Campaign B,Visited,Desktop,North,0,1012.37
2665,Social Media,Campaign C,Customer,Tablet,West,0,38395.54
2666,Organic,Campaign A,Leads,Desktop,East,0,37595.56
2667,Referral,Campaign C,Qualified,Mobile,North,0,25976.41
2668,Social Media,Campaign B,Visited,Tablet,West,0,45243.03
2669,Email,Campaign B,Visited,Mobile,North,0,45513.86
2670,Referral,Campaign A,Leads,Desktop,South,0,26671.67
2671,Social Media,Campaign A,Proposal,Mobile,West,0,30791.42
2672,Email,Campaign C,Leads,Tablet,East,1,49829.58
2673,Organic,Campaign A,Customer,Tablet,East,1,15642.19
2674,Social Media,Campaign C,Leads,Mobile,South,0,16906.24
2675,Email,Campaign A,Leads,Mobile,North,0,9955.92
2676,Organic,Campaign C,Visited,Mobile,North,1,44897.48
2677,Referral,Campaign C,Proposal,Tablet,East,0,37479.93
2678,Referral,Campaign C,Visited,Desktop,North,0,6176.5
2679,Referral,Campaign C,Proposal,Mobile,West,1,49106.6
2680,Referral,Campaign B,Customer,Desktop,West,0,36817.12
2681,Paid Ads,Campaign C,Customer,Tablet,East,0,42675.58
2682,Social Media,Campaign A,Leads,Mobile,West,1,3359.39
2683,Social Media,Campaign B,Qualified,Mobile,East,0,25743.09
2684,Paid Ads,Campaign B,Proposal,Tablet,North,0,35231.32
2685,Email,Campaign C,Visited,Mobile,North,0,27604.38
2686,Email,Campaign B,Qualified,Desktop,North,0,33665.73
2687,Referral,Campaign C,Visited,Tablet,South,1,41075.83
2688,Organic,Campaign A,Leads,Tablet,East,0,19342.52
2689,Email,Campaign C,Visited,Mobile,West,0,42584.77
2690,Organic,Campaign B,Visited,Tablet,North,1,8982.89
2691,Social Media,Campaign A,Leads,Mobile,South,0,14273.42
2692,Organic,Campaign C,Leads,Mobile,West,0,3123.94
2693,Social Media,Campaign A,Qualified,Tablet,West,0,18856.91
2694,Paid Ads,Campaign A,Visited,Mobile,West,0,19615.57
2695,Paid Ads,Campaign B,Leads,Desktop,North,0,40458.26
2696,Referral,Campaign A,Visited,Desktop,West,1,33003.4
2697,Email,Campaign B,Qualified,Mobile,East,1,22399.41
2698,Referral,Campaign A,Qualified,Desktop,South,0,32953.58
2699,Social Media,Campaign C,Qualified,Mobile,West,0,3586.38
2700,Referral,Campaign A,Qualified,Desktop,West,0,9833.31
2701,Organic,Campaign C,Leads,Tablet,East,0,31720.44
2702,Social Media,Campaign C,Proposal,Mobile,West,0,32426.97
2703,Paid Ads,Campaign A,Leads,Mobile,North,1,38932.6
2704,Email,Campaign C,Leads,Mobile,North,0,20746.99
2705,Social Media,Campaign A,Qualified,Mobile,North,0,36405.15
2706,Social Media,Campaign A,Visited,Mobile,West,0,34515.04
2707,Organic,Campaign C,Qualified,Mobile,South,0,48206.28
2708,Email,Campaign C,Qualified,Tablet,South,0,11541.38
2709,Paid Ads,Campaign B,Leads,Tablet,West,0,28032.3
2710,Social Media,Campaign C,Visited,Desktop,South,0,30486.46
2711,Social Media,Campaign B,Visited,Mobile,South,0,49933.75
2712,Organic,Campaign C,Customer,Desktop,West,0,10858.02
2713,Referral,Campaign A,Qualified,Desktop,North,0,26637.68
2714,Paid Ads,Campaign C,Visited,Tablet,West,0,17963.08
2715,Email,Campaign A,Leads,Desktop,North,1,26768.76
2716,Social Media,Campaign A,Qualified,Tablet,North,0,12374.3
2717,Social Media,Campaign A,Proposal,Desktop,South,0,3333.01
2718,Paid Ads,Campaign B,Visited,Mobile,South,0,29055.71
2719,Referral,Campaign C,Visited,Desktop,North,0,17456.86
2720,Social Media,Campaign A,Proposal,Tablet,North,0,9915.13
2721,Paid Ads,Campaign A,Visited,Tablet,South,0,16872.84
2722,Organic,Campaign B,Visited,Tablet,East,0,3414.73
2723,Referral,Campaign C,Customer,Desktop,North,0,47571.67
2724,Email,Campaign C,Qualified,Desktop,North,0,29476.25
2725,Social Media,Campaign B,Visited,Tablet,North,0,40923.67
2726,Paid Ads,Campaign B,Visited,Mobile,South,1,21732.79
2727,Organic,Campaign C,Visited,Mobile,West,0,45262.42
2728,Email,Campaign B,Visited,Desktop,North,0,24682.59
2729,Paid Ads,Campaign C,Proposal,Desktop,North,0,29123.32
2730,Paid Ads,Campaign C,Leads,Tablet,North,0,25097.91
2731,Email,Campaign A,Qualified,Desktop,West,0,36930.64
2732,Organic,Campaign A,Customer,Desktop,West,1,28766.15
2733,Organic,Campaign C,Leads,Tablet,North,1,14308.35
2734,Referral,Campaign C,Visited,Tablet,North,0,8131.44
2735,Social Media,Campaign C,Leads,Desktop,East,0,30700.1
2736,Email,Campaign C,Customer,Mobile,West,0,24969.82
2737,Email,Campaign C,Proposal,Desktop,East,0,5702.81
2738,Email,Campaign C,Visited,Mobile,North,0,20385.26
2739,Organic,Campaign B,Qualified,Mobile,North,1,26224.04
2740,Social Media,Campaign C,Qualified,Mobile,North,1,41517.77
2741,Referral,Campaign B,Customer,Tablet,North,0,4728.95
2742,Paid Ads,Campaign B,Visited,Tablet,South,0,18076.27
2743,Paid Ads,Campaign C,Leads,Tablet,South,0,41310.15
2744,Email,Campaign C,Proposal,Desktop,South,0,32772.77
2745,Social Media,Campaign B,Leads,Tablet,East,0,15207.96
2746,Organic,Campaign B,Leads,Tablet,West,0,42421.42
2747,Social Media,Campaign C,Visited,Desktop,North,0,25171.39
2748,Social Media,Campaign C,Visited,Desktop,West,0,25419.24
2749,Organic,Campaign B,Leads,Mobile,South,0,48852.78
2750,Email,Campaign B,Customer,Desktop,North,0,47408.71
2751,Social Media,Campaign B,Visited,Desktop,North,0,18568.1
2752,Paid Ads,Campaign A,Leads,Tablet,East,0,7888.38
2753,Organic,Campaign B,Qualified,Mobile,West,0,16957.67
2754,Referral,Campaign A,Visited,Mobile,East,0,2493.68
2755,Email,Campaign C,Leads,Desktop,South,0,2017.63
2756,Organic,Campaign C,Qualified,Tablet,West,0,20380.58
2757,Referral,Campaign B,Proposal,Tablet,South,0,47109.97
2758,Referral,Campaign C,Qualified,Tablet,East,0,43696.51
2759,Social Media,Campaign C,Qualified,Tablet,East,1,26060.7
2760,Social Media,Campaign C,Visited,Desktop,North,0,28696.09
2761,Social Media,Campaign C,Customer,Tablet,West,0,1290.74
2762,Organic,Campaign A,Visited,Mobile,West,0,11559.56
2763,Organic,Campaign A,Proposal,Mobile,North,0,2213.93
2764,Email,Campaign B,Visited,Desktop,West,1,37972.44
2765,Social Media,Campaign B,Customer,Tablet,South,0,8136.64
2766,Referral,Campaign B,Qualified,Tablet,South,0,43583.31
2767,Paid Ads,Campaign C,Proposal,Tablet,East,0,32522.89
2768,Email,Campaign C,Visited,Tablet,South,0,12241.52
2769,Organic,Campaign A,Leads,Desktop,West,1,8728.3
2770,Email,Campaign A,Qualified,Tablet,North,0,31753.61
2771,Email,Campaign B,Proposal,Desktop,East,0,45141.01
2772,Email,Campaign A,Visited,Tablet,North,1,36199.65
2773,Email,Campaign A,Customer,Tablet,East,1,18078.79
2774,Paid Ads,Campaign A,Proposal,Mobile,East,0,29781.8
2775,Social Media,Campaign A,Visited,Desktop,North,0,16227.32
2776,Referral,Campaign A,Proposal,Mobile,South,0,49958.33
2777,Email,Campaign B,Leads,Desktop,South,0,37693.12
2778,Email,Campaign B,Leads,Tablet,South,1,31104.7
2779,Email,Campaign A,Leads,Tablet,South,0,21739.7
2780,Social Media,Campaign B,Qualified,Desktop,North,0,31289.46
2781,Organic,Campaign C,Qualified,Mobile,West,1,17739.19
2782,Organic,Campaign A,Leads,Desktop,East,0,2414.38
2783,Paid Ads,Campaign C,Qualified,Desktop,North,0,20359.34
2784,Organic,Campaign B,Qualified,Tablet,South,1,46593.56
2785,Email,Campaign B,Qualified,Mobile,South,1,31688.75
2786,Email,Campaign C,Visited,Desktop,North,1,5113.83
2787,Email,Campaign B,Proposal,Mobile,East,0,44364.69
2788,Paid Ads,Campaign A,Leads,Mobile,North,1,14174.87
2789,Email,Campaign C,Visited,Desktop,North,0,12944.71
2790,Organic,Campaign A,Visited,Mobile,West,0,15557.46
2791,Social Media,Campaign C,Leads,Tablet,North,1,29282.91
2792,Social Media,Campaign B,Proposal,Tablet,West,0,27689.72
2793,Referral,Campaign C,Leads,Tablet,East,1,25079.27
2794,Organic,Campaign C,Qualified,Tablet,North,0,36159.31
2795,Email,Campaign A,Visited,Mobile,North,0,16510.35
2796,Social Media,Campaign B,Leads,Tablet,South,1,39321.16
2797,Organic,Campaign A,Customer,Desktop,North,0,9590.76
2798,Social Media,Campaign B,Proposal,Tablet,South,0,39348.42
2799,Email,Campaign A,Visited,Desktop,South,0,33526.7
2800,Social Media,Campaign C,Leads,Desktop,South,1,34477.21
2801,Referral,Campaign A,Visited,Tablet,East,0,24596.12
2802,Referral,Campaign B,Leads,Tablet,West,0,33683.08
2803,Social Media,Campaign B,Proposal,Mobile,South,0,4910.06
2804,Organic,Campaign C,Proposal,Desktop,North,1,42726.0
2805,Organic,Campaign B,Visited,Tablet,North,0,3721.81
2806,Organic,Campaign A,Customer,Mobile,South,0,8288.33
2807,Social Media,Campaign C,Qualified,Tablet,South,0,29262.7
2808,Organic,Campaign B,Leads,Tablet,North,0,37231.16
2809,Email,Campaign B,Leads,Tablet,South,0,4736.33
2810,Referral,Campaign A,Qualified,Desktop,West,0,46117.48
2811,Email,Campaign A,Qualified,Tablet,West,0,48706.77
2812,Organic,Campaign C,Leads,Mobile,East,1,30691.56
2813,Email,Campaign B,Leads,Tablet,South,1,24580.93
2814,Organic,Campaign A,Visited,Tablet,East,0,37328.35
2815,Social Media,Campaign C,Proposal,Mobile,East,0,17089.51
2816,Email,Campaign B,Leads,Mobile,East,1,25169.96
2817,Social Media,Campaign B,Visited,Desktop,South,0,45891.4
2818,Social Media,Campaign C,Proposal,Desktop,East,0,47827.12
2819,Paid Ads,Campaign C,Customer,Desktop,West,0,46426.39
2820,Organic,Campaign A,Customer,Desktop,East,0,13859.96
2821,Referral,Campaign B,Leads,Mobile,West,1,12390.98
2822,Organic,Campaign B,Visited,Tablet,West,0,15585.56
2823,Referral,Campaign B,Leads,Tablet,South,0,22624.24
2824,Organic,Campaign C,Visited,Tablet,East,0,16394.2
2825,Social Media,Campaign A,Customer,Desktop,South,0,19336.43
2826,Email,Campaign B,Visited,Mobile,West,0,31411.21
2827,Email,Campaign C,Visited,Mobile,North,0,38363.76
2828,Paid Ads,Campaign B,Leads,Mobile,East,1,37042.35
2829,Referral,Campaign A,Leads,Tablet,South,1,40906.75
2830,Referral,Campaign B,Proposal,Desktop,North,1,2577.04
2831,Referral,Campaign A,Leads,Mobile,East,1,3338.96
2832,Social Media,Campaign A,Visited,Desktop,East,0,39679.77
2833,Referral,Campaign B,Visited,Mobile,South,0,27120.86
2834,Email,Campaign B,Leads,Desktop,North,0,29328.89
2835,Social Media,Campaign A,Visited,Mobile,South,0,3576.76
2836,Organic,Campaign C,Qualified,Desktop,East,1,13510.38
2837,Referral,Campaign A,Qualified,Mobile,East,1,32279.36
2838,Referral,Campaign B,Qualified,Mobile,West,0,43099.91
2839,Organic,Campaign B,Customer,Desktop,East,0,45932.19
2840,Referral,Campaign C,Customer,Desktop,East,1,25520.56
2841,Organic,Campaign A,Customer,Tablet,North,1,27728.24
2842,Social Media,Campaign A,Visited,Desktop,North,0,41819.43
2843,Email,Campaign A,Visited,Mobile,West,1,27343.61
2844,Organic,Campaign B,Leads,Mobile,West,0,26326.07
2845,Paid Ads,Campaign A,Proposal,Desktop,West,0,45349.12
2846,Organic,Campaign C,Customer,Tablet,South,0,39706.7
2847,Referral,Campaign B,Proposal,Desktop,South,0,45544.55
2848,Social Media,Campaign B,Visited,Mobile,West,0,11694.11
2849,Social Media,Campaign A,Customer,Mobile,South,0,26694.4
2850,Organic,Campaign C,Leads,Tablet,East,1,42281.13
2851,Email,Campaign B,Visited,Desktop,West,0,6446.24
2852,Paid Ads,Campaign B,Leads,Mobile,West,0,39938.45
2853,Social Media,Campaign A,Visited,Mobile,South,0,9965.7
2854,Referral,Campaign A,Leads,Mobile,North,0,40597.82
2855,Referral,Campaign C,Leads,Desktop,West,0,30988.05
2856,Email,Campaign A,Leads,Desktop,South,0,10468.56
2857,Social Media,Campaign C,Qualified,Tablet,South,0,24194.35
2858,Organic,Campaign B,Proposal,Mobile,North,0,34413.35
2859,Referral,Campaign C,Qualified,Mobile,West,0,32058.79
2860,Email,Campaign C,Leads,Tablet,North,0,21935.11
2861,Social Media,Campaign C,Proposal,Mobile,East,1,45068.96
2862,Social Media,Campaign B,Customer,Tablet,North,0,26443.91
2863,Social Media,Campaign A,Visited,Tablet,North,0,25787.5
2864,Social Media,Campaign B,Leads,Mobile,South,0,4050.28
2865,Social Media,Campaign A,Visited,Desktop,North,0,46183.9
2866,Referral,Campaign C,Visited,Desktop,East,0,9678.71
2867,Email,Campaign C,Qualified,Desktop,South,1,26888.89
2868,Social Media,Campaign C,Proposal,Desktop,East,1,40374.81
2869,Paid Ads,Campaign C,Visited,Mobile,North,0,11557.21
2870,Paid Ads,Campaign C,Proposal,Tablet,East,0,26841.29
2871,Email,Campaign A,Proposal,Tablet,East,0,12793.56
2872,Organic,Campaign A,Customer,Mobile,North,1,38225.05
2873,Organic,Campaign C,Visited,Desktop,North,0,28652.72
2874,Organic,Campaign B,Customer,Tablet,South,0,42942.82
2875,Paid Ads,Campaign B,Leads,Mobile,South,1,44833.34
2876,Organic,Campaign C,Qualified,Mobile,West,1,32787.94
2877,Referral,Campaign A,Visited,Desktop,South,1,36544.17
2878,Social Media,Campaign B,Visited,Mobile,North,1,27911.78
2879,Paid Ads,Campaign B,Qualified,Tablet,East,1,19837.01
2880,Email,Campaign B,Leads,Tablet,East,0,32757.78
2881,Email,Campaign C,Visited,Mobile,South,0,45506.14
2882,Social Media,Campaign B,Visited,Tablet,South,1,21417.34
2883,Paid Ads,Campaign B,Qualified,Mobile,North,0,16406.09
2884,Organic,Campaign B,Visited,Tablet,East,1,20033.41
2885,Organic,Campaign B,Proposal,Desktop,West,0,22334.48
2886,Referral,Campaign A,Visited,Tablet,West,0,4604.49
2887,Referral,Campaign C,Visited,Desktop,South,0,25423.65
2888,Organic,Campaign C,Leads,Desktop,West,0,25221.4
2889,Email,Campaign A,Leads,Mobile,North,0,29833.75
2890,Email,Campaign A,Leads,Desktop,West,0,18778.18
2891,Referral,Campaign C,Leads,Tablet,South,0,31042.27
2892,Social Media,Campaign B,Customer,Tablet,North,0,44032.6
2893,Organic,Campaign B,Qualified,Desktop,East,0,47818.08
2894,Referral,Campaign C,Visited,Mobile,North,0,29597.0
2895,Referral,Campaign B,Leads,Desktop,South,0,3086.96
2896,Organic,Campaign A,Proposal,Tablet,South,0,48492.56
2897,Organic,Campaign B,Leads,Tablet,West,1,35587.24
2898,Email,Campaign B,Visited,Desktop,West,1,17462.22
2899,Social Media,Campaign B,Proposal,Desktop,East,1,8210.73
2900,Social Media,Campaign C,Qualified,Desktop,East,1,8027.51
2901,Organic,Campaign A,Qualified,Tablet,South,0,9219.48
2902,Paid Ads,Campaign B,Visited,Tablet,South,1,3233.05
2903,Referral,Campaign C,Visited,Tablet,South,1,45205.56
2904,Referral,Campaign B,Qualified,Mobile,East,1,27497.64
2905,Organic,Campaign A,Visited,Tablet,South,0,35298.01
2906,Paid Ads,Campaign B,Leads,Tablet,East,1,41577.32
2907,Email,Campaign A,Leads,Mobile,South,0,39785.51
2908,Organic,Campaign B,Visited,Mobile,North,1,44247.68
2909,Organic,Campaign A,Customer,Mobile,North,0,48395.48
2910,Referral,Campaign B,Proposal,Mobile,South,0,22514.46
2911,Organic,Campaign A,Qualified,Mobile,North,0,47566.44
2912,Organic,Campaign B,Visited,Mobile,East,0,36441.21
2913,Organic,Campaign B,Visited,Desktop,West,0,4462.74
2914,Referral,Campaign C,Leads,Desktop,North,1,34407.37
2915,Email,Campaign C,Visited,Desktop,West,0,34649.12
2916,Email,Campaign A,Customer,Desktop,North,0,45387.17
2917,Organic,Campaign B,Visited,Tablet,East,0,19273.67
2918,Referral,Campaign A,Leads,Mobile,North,0,29660.66
2919,Email,Campaign C,Leads,Tablet,North,0,1597.19
2920,Email,Campaign A,Qualified,Mobile,South,0,17271.69
2921,Email,Campaign A,Visited,Mobile,West,0,4049.94
2922,Referral,Campaign C,Leads,Tablet,West,0,26571.78
2923,Referral,Campaign B,Visited,Desktop,East,0,41054.93
2924,Organic,Campaign A,Proposal,Tablet,East,0,11115.69
2925,Social Media,Campaign C,Visited,Tablet,West,0,26844.61
2926,Email,Campaign B,Customer,Mobile,South,1,10996.42
2927,Social Media,Campaign C,Proposal,Mobile,South,0,6913.73
2928,Referral,Campaign A,Visited,Mobile,West,0,26038.84
2929,Referral,Campaign B,Proposal,Desktop,North,0,4878.28
2930,Referral,Campaign B,Visited,Tablet,West,0,29780.38
2931,Social Media,Campaign C,Customer,Tablet,North,0,2535.54
2932,Referral,Campaign C,Leads,Desktop,West,0,6229.03
2933,Organic,Campaign C,Leads,Tablet,North,0,27949.88
2934,Referral,Campaign B,Leads,Tablet,South,0,29978.96
2935,Paid Ads,Campaign B,Visited,Mobile,West,0,2420.36
2936,Social Media,Campaign A,Customer,Desktop,East,0,29095.46
2937,Paid Ads,Campaign B,Visited,Mobile,North,1,42086.62
2938,Referral,Campaign A,Qualified,Desktop,South,0,36393.49
2939,Organic,Campaign C,Leads,Mobile,East,0,7428.07
2940,Email,Campaign C,Customer,Tablet,South,1,30031.26
2941,Referral,Campaign B,Visited,Desktop,North,1,33940.37
2942,Organic,Campaign C,Leads,Desktop,West,0,2824.33
2943,Social Media,Campaign C,Leads,Mobile,South,0,42912.04
2944,Paid Ads,Campaign B,Qualified,Desktop,West,0,45407.1
2945,Paid Ads,Campaign A,Visited,Tablet,West,0,42672.16
2946,Paid Ads,Campaign B,Visited,Tablet,South,0,41406.94
2947,Social Media,Campaign A,Visited,Tablet,South,0,37503.29
2948,Organic,Campaign B,Qualified,Mobile,South,0,32038.17
2949,Social Media,Campaign B,Visited,Desktop,West,0,34252.72
2950,Paid Ads,Campaign C,Qualified,Mobile,East,0,40513.37
2951,Referral,Campaign B,Visited,Tablet,North,0,33462.42
2952,Email,Campaign B,Proposal,Desktop,East,0,17058.62
2953,Social Media,Campaign A,Customer,Tablet,West,0,19422.09
2954,Social Media,Campaign C,Leads,Desktop,South,0,44955.82
2955,Organic,Campaign A,Leads,Desktop,South,0,1838.98
2956,Organic,Campaign A,Visited,Mobile,North,1,35242.21
2957,Social Media,Campaign C,Visited,Desktop,North,0,47784.1
2958,Paid Ads,Campaign C,Visited,Tablet,East,0,35605.18
2959,Email,Campaign C,Qualified,Desktop,East,1,49701.69
2960,Organic,Campaign B,Leads,Tablet,North,0,34689.7
2961,Paid Ads,Campaign C,Customer,Mobile,West,1,2683.79
2962,Referral,Campaign C,Leads,Tablet,East,0,41523.48
2963,Organic,Campaign C,Qualified,Desktop,South,0,14946.87
2964,Paid Ads,Campaign A,Leads,Tablet,South,0,22856.8
2965,Paid Ads,Campaign A,Leads,Tablet,West,0,16292.5
2966,Email,Campaign B,Visited,Desktop,North,0,14159.15
2967,Email,Campaign A,Leads,Tablet,East,1,22138.88
2968,Referral,Campaign B,Leads,Desktop,South,0,19558.82
2969,Paid Ads,Campaign A,Qualified,Mobile,North,0,32033.59
2970,Paid Ads,Campaign C,Customer,Tablet,East,1,40844.41
2971,Email,Campaign A,Leads,Mobile,West,0,15557.34
2972,Organic,Campaign B,Visited,Tablet,South,0,11472.34
2973,Organic,Campaign A,Leads,Tablet,West,0,33677.87
2974,Social Media,Campaign C,Leads,Mobile,West,1,33845.68
2975,Email,Campaign B,Visited,Tablet,West,0,45155.43
2976,Social Media,Campaign C,Proposal,Tablet,East,0,1781.34
2977,Email,Campaign C,Customer,Mobile,West,1,42798.99
2978,Referral,Campaign B,Customer,Tablet,East,0,26529.11
2979,Paid Ads,Campaign C,Visited,Desktop,East,0,31443.8
2980,Referral,Campaign C,Proposal,Tablet,West,0,5477.2
2981,Email,Campaign A,Qualified,Tablet,West,0,22198.13
2982,Paid Ads,Campaign C,Leads,Tablet,North,0,12137.82
2983,Organic,Campaign C,Leads,Mobile,South,1,13457.03
2984,Organic,Campaign C,Proposal,Desktop,North,0,25700.66
2985,Social Media,Campaign C,Leads,Desktop,South,0,40810.34
2986,Email,Campaign B,Leads,Tablet,South,0,37445.27
2987,Email,Campaign A,Leads,Mobile,North,0,29959.0
2988,Organic,Campaign C,Qualified,Mobile,North,0,27431.49
2989,Referral,Campaign C,Visited,Desktop,South,1,21938.0
2990,Paid Ads,Campaign B,Customer,Mobile,South,0,48662.79
2991,Referral,Campaign C,Qualified,Tablet,South,0,28449.44
2992,Referral,Campaign B,Qualified,Tablet,East,0,13444.35
2993,Organic,Campaign A,Visited,Mobile,South,0,12274.45
2994,Organic,Campaign A,Qualified,Tablet,West,1,30956.3
2995,Organic,Campaign C,Visited,Desktop,West,1,26618.55
2996,Social Media,Campaign C,Visited,Tablet,West,0,1377.19
2997,Referral,Campaign C,Leads,Mobile,North,1,41673.2
2998,Email,Campaign B,Leads,Desktop,North,0,35502.0
2999,Paid Ads,Campaign C,Qualified,Tablet,North,0,33429.64
3000,Social Media,Campaign C,Visited,Desktop,South,0,4370.25
