CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,InternetService,TechSupport,TotalCharges,Churn
C02560,Female,1,48,43.34,Month-to-month,Electronic check,DSL,No,2049.5,No
C02561,Female,0,44,114.13,Two year,Mailed check,DSL,No,5034.9,Yes
C02562,Female,0,45,78.88,One year,Bank transfer,DSL,No,3588.36,No
C02563,Female,1,33,51.12,Two year,Mailed check,DSL,Yes,1701.59,No
C02564,Male,0,31,64.97,Month-to-month,Mailed check,Fiber optic,No,2045.36,No
C02565,Female,0,47,100.57,One year,Electronic check,DSL,No,4728.94,No
C02566,Female,1,6,36.16,Month-to-month,Bank transfer,DSL,No,238.76,No
C02567,Female,0,71,49.28,One year,Mailed check,Fiber optic,No,3538.5,No
C02568,Female,0,34,87.95,One year,Bank transfer,DSL,Yes,3017.62,Yes
C02569,Female,0,53,51.55,One year,Bank transfer,DSL,Yes,2773.14,No
C02570,Male,1,14,99.25,One year,Mailed check,DSL,No,1382.61,No
C02571,Female,0,16,33.05,Month-to-month,Electronic check,DSL,No,569.22,No
C02572,Male,0,43,96.27,Two year,Bank transfer,Fiber optic,No,4151.77,Yes
C02573,Male,0,12,26.84,Two year,Credit card,Fiber optic,No,359.08,No
C02574,Male,0,70,21.26,Month-to-month,Mailed check,DSL,No,1442.14,Yes
C02575,Male,0,19,109.82,Two year,Bank transfer,DSL,No,2102.37,No
C02576,Female,0,41,78.13,Month-to-month,Bank transfer,DSL,No,3238.13,No
C02577,Male,0,53,55.18,One year,Bank transfer,Fiber optic,Yes,2891.96,No
C02578,Male,0,29,43.26,Month-to-month,Mailed check,Fiber optic,No,1270.72,Yes
C02579,Female,1,70,81.69,Two year,Credit card,Fiber optic,No,5750.8,Yes
C02580,Female,0,59,70.9,Month-to-month,Bank transfer,DSL,No,4161.89,Yes
C02581,Female,1,64,119.16,Month-to-month,Bank transfer,DSL,No,7616.76,No
C02582,Male,0,24,118.32,Month-to-month,Electronic check,Fiber optic,Yes,2846.63,No
C02583,Female,0,16,83.5,Month-to-month,Mailed check,Fiber optic,No,1337.92,Yes
C02584,Female,0,52,64.29,One year,Mailed check,No,No,3297.0,No
C02585,Male,0,6,69.11,Month-to-month,Bank transfer,DSL,No,374.53,Yes
C02586,Female,1,37,88.25,One year,Electronic check,Fiber optic,No,3225.3,Yes
C02587,Female,0,4,30.16,Two year,Bank transfer,Fiber optic,No,96.87,No
C02588,Female,0,38,52.84,One year,Bank transfer,No,No,1982.51,No
C02589,Female,0,41,27.53,Two year,Mailed check,DSL,No,1152.95,No
C02590,Male,0,14,27.34,Month-to-month,Electronic check,Fiber optic,No,390.03,No
C02591,Female,0,71,39.58,Month-to-month,Bank transfer,DSL,No,2836.58,Yes
C02592,Female,0,51,68.53,Month-to-month,Mailed check,Fiber optic,No,3452.02,Yes
C02593,Male,0,65,98.48,Month-to-month,Bank transfer,DSL,Yes,6399.72,No
C02594,Female,0,52,68.55,Two year,Bank transfer,Fiber optic,Yes,3546.98,No
C02595,Male,0,30,53.55,Month-to-month,Electronic check,Fiber optic,No,1641.49,No
C02596,Female,0,57,28.24,Two year,Electronic check,DSL,No,1630.46,No
C02597,Male,0,30,75.03,Month-to-month,Electronic check,Fiber optic,No,2287.83,Yes
C02598,Male,0,42,47.13,One year,Bank transfer,DSL,Yes,1934.1,No
C02599,Male,0,11,81.49,Month-to-month,Credit card,Fiber optic,No,918.47,Yes
C02600,Male,0,27,117.72,Month-to-month,Electronic check,DSL,No,3182.44,Yes
C02601,Female,0,24,31.13,One year,Credit card,DSL,No,779.62,No
C02602,Male,0,39,41.21,Month-to-month,Credit card,Fiber optic,No,1607.91,Yes
C02603,Female,1,18,67.31,One year,Credit card,DSL,No,1215.6,No
C02604,Male,0,45,116.86,Month-to-month,Mailed check,Fiber optic,No,5213.88,Yes
C02605,Male,0,12,97.18,Month-to-month,Bank transfer,Fiber optic,Yes,1183.01,Yes
C02606,Male,1,49,109.82,Two year,Electronic check,No,No,5358.49,Yes
C02607,Female,1,31,53.37,Month-to-month,Bank transfer,Fiber optic,Yes,1606.44,Yes
C02608,Male,0,22,119.2,One year,Bank transfer,DSL,No,2579.04,No
C02609,Female,1,44,30.28,Month-to-month,Mailed check,Fiber optic,Yes,1378.05,Yes
C02610,Female,0,64,25.3,One year,Mailed check,DSL,No,1603.81,No
C02611,Female,0,25,105.56,Month-to-month,Mailed check,No,Yes,2675.81,Yes
C02612,Female,0,51,112.73,Month-to-month,Bank transfer,Fiber optic,No,5795.2,Yes
C02613,Female,0,7,29.06,Month-to-month,Credit card,Fiber optic,Yes,247.75,No
C02614,Female,0,6,31.34,Month-to-month,Bank transfer,DSL,No,226.21,Yes
C02615,Female,0,24,23.32,Month-to-month,Mailed check,Fiber optic,No,599.16,No
C02616,Female,0,19,30.45,One year,Bank transfer,Fiber optic,No,557.45,Yes
C02617,Female,1,9,40.94,One year,Mailed check,Fiber optic,Yes,333.61,No
C02618,Male,1,36,117.01,Month-to-month,Mailed check,DSL,No,4226.29,No
C02619,Male,0,40,86.79,Month-to-month,Electronic check,No,Yes,3470.41,Yes
C02620,Male,1,24,97.86,Month-to-month,Credit card,DSL,No,2308.51,No
C02621,Male,1,48,97.61,Month-to-month,Mailed check,Fiber optic,No,4703.03,Yes
C02622,Male,0,63,73.51,Month-to-month,Electronic check,Fiber optic,No,4637.42,Yes
C02623,Female,0,69,99.75,Month-to-month,Credit card,DSL,Yes,6919.06,Yes
C02624,Female,0,53,79.58,Two year,Mailed check,DSL,No,4228.66,No
C02625,Female,1,54,51.45,One year,Credit card,Fiber optic,No,2785.69,No
C02626,Female,0,42,76.11,Month-to-month,Credit card,DSL,Yes,3190.7,Yes
C02627,Female,0,45,73.35,Month-to-month,Bank transfer,DSL,No,3297.03,Yes
C02628,Female,0,14,102.35,One year,Electronic check,Fiber optic,No,1478.34,No
C02629,Female,0,29,118.17,Month-to-month,Credit card,Fiber optic,No,3390.77,Yes
C02630,Male,0,6,61.1,One year,Bank transfer,Fiber optic,No,361.22,Yes
C02631,Male,0,7,96.34,Two year,Credit card,DSL,No,689.96,Yes
C02632,Male,0,37,29.98,Month-to-month,Bank transfer,DSL,No,1102.56,Yes
C02633,Male,1,53,97.68,Month-to-month,Mailed check,Fiber optic,No,5155.36,Yes
C02634,Female,1,18,57.14,One year,Mailed check,Fiber optic,Yes,1007.26,No
C02635,Female,0,38,23.94,Two year,Bank transfer,Fiber optic,Yes,883.09,No
C02636,Female,1,59,56.32,Month-to-month,Mailed check,Fiber optic,No,3307.27,Yes
C02637,Male,0,1,81.06,One year,Mailed check,Fiber optic,Yes,118.23,No
C02638,Female,0,68,31.93,Month-to-month,Mailed check,DSL,No,2171.76,Yes
C02639,Female,0,44,112.4,Month-to-month,Credit card,No,Yes,4919.62,Yes
C02640,Female,1,47,27.77,One year,Bank transfer,Fiber optic,Yes,1293.64,No
C02641,Male,1,35,113.0,Two year,Electronic check,Fiber optic,No,3915.58,No
C02642,Female,0,60,90.71,One year,Electronic check,No,Yes,5483.0,No
C02643,Male,1,52,52.97,One year,Bank transfer,No,No,2745.26,No
C02644,Male,0,8,59.08,Month-to-month,Credit card,Fiber optic,No,520.68,Yes
C02645,Male,0,41,94.08,Month-to-month,Mailed check,DSL,No,3842.03,Yes
C02646,Male,0,3,80.15,Month-to-month,Mailed check,No,No,274.09,Yes
C02647,Female,0,69,87.16,Month-to-month,Credit card,Fiber optic,No,5989.68,Yes
C02648,Male,0,14,58.92,One year,Electronic check,Fiber optic,Yes,782.5,No
C02649,Male,1,26,68.78,Month-to-month,Bank transfer,Fiber optic,No,1741.45,Yes
C02650,Female,0,70,118.99,One year,Bank transfer,Fiber optic,No,8339.92,Yes
C02651,Female,0,58,41.39,One year,Credit card,Fiber optic,No,2381.78,No
C02652,Male,0,40,61.79,Month-to-month,Mailed check,Fiber optic,No,2465.95,Yes
C02653,Female,0,51,49.18,Month-to-month,Mailed check,Fiber optic,Yes,2540.04,No
C02654,Male,1,5,96.51,One year,Mailed check,Fiber optic,No,457.36,Yes
C02655,Male,0,32,96.4,Two year,Bank transfer,Fiber optic,No,3065.67,No
C02656,Male,0,1,49.24,One year,Electronic check,Fiber optic,No,83.77,Yes
C02657,Male,1,54,28.14,Month-to-month,Bank transfer,Fiber optic,Yes,1518.84,Yes
C02658,Female,0,11,21.14,Month-to-month,Credit card,DSL,No,265.31,Yes
C02659,Male,0,53,62.75,Month-to-month,Bank transfer,DSL,No,3313.2,No
C02660,Female,0,8,61.03,Month-to-month,Credit card,Fiber optic,Yes,478.08,Yes
C02661,Female,0,25,118.84,One year,Bank transfer,Fiber optic,No,2937.71,No
C02662,Female,0,40,66.98,One year,Electronic check,DSL,No,2720.83,No
C02663,Female,0,32,45.64,Month-to-month,Credit card,DSL,No,1500.16,Yes
C02664,Male,1,28,109.12,Month-to-month,Mailed check,DSL,No,3103.78,No
C02665,Female,1,3,69.11,Month-to-month,Mailed check,Fiber optic,No,197.57,Yes
C02666,Male,0,62,79.92,Two year,Bank transfer,Fiber optic,Yes,4986.9,No
C02667,Female,0,27,29.57,Month-to-month,Bank transfer,DSL,No,789.89,Yes
C02668,Female,1,45,58.29,One year,Electronic check,Fiber optic,No,2618.48,No
C02669,Male,0,25,114.42,Month-to-month,Electronic check,DSL,No,2893.5,No
C02670,Male,0,61,78.95,One year,Mailed check,Fiber optic,No,4783.69,No
C02671,Male,0,44,54.45,Month-to-month,Bank transfer,Fiber optic,Yes,2367.83,Yes
C02672,Female,1,46,82.57,Month-to-month,Credit card,Fiber optic,Yes,3779.69,No
C02673,Female,0,14,111.04,One year,Electronic check,DSL,Yes,1583.38,No
C02674,Male,0,8,47.4,Month-to-month,Credit card,DSL,Yes,366.47,Yes
C02675,Male,0,48,70.51,Month-to-month,Credit card,Fiber optic,Yes,3370.3,Yes
C02676,Male,1,14,115.87,Month-to-month,Electronic check,DSL,No,1672.06,Yes
C02677,Male,0,65,37.24,Month-to-month,Bank transfer,No,Yes,2408.98,Yes
C02678,Female,1,7,91.97,Month-to-month,Credit card,Fiber optic,No,618.57,Yes
C02679,Male,0,49,81.45,One year,Bank transfer,Fiber optic,Yes,4003.37,Yes
C02680,Male,0,55,87.97,Two year,Credit card,Fiber optic,No,4868.54,No
C02681,Male,0,13,55.12,Month-to-month,Bank transfer,DSL,No,673.52,Yes
C02682,Male,0,56,51.39,Month-to-month,Bank transfer,Fiber optic,Yes,2889.73,No
C02683,Female,1,56,88.42,Month-to-month,Bank transfer,No,No,4905.09,Yes
C02684,Male,0,15,41.55,Month-to-month,Bank transfer,DSL,No,625.88,Yes
C02685,Female,0,57,61.97,Month-to-month,Electronic check,Fiber optic,No,3507.99,Yes
C02686,Male,0,58,38.82,One year,Credit card,Fiber optic,No,2232.22,Yes
C02687,Male,0,35,20.83,Month-to-month,Bank transfer,Fiber optic,No,725.76,Yes
C02688,Female,0,16,117.01,Month-to-month,Mailed check,DSL,No,1914.87,Yes
C02689,Male,0,8,63.17,Two year,Credit card,Fiber optic,Yes,526.43,No
C02690,Female,1,45,116.93,Two year,Credit card,No,No,5305.53,Yes
C02691,Female,0,40,34.03,Two year,Bank transfer,DSL,No,1377.2,No
C02692,Male,0,54,78.74,One year,Credit card,Fiber optic,Yes,4202.67,No
C02693,Female,0,14,40.1,Two year,Mailed check,Fiber optic,No,537.96,No
C02694,Female,0,59,99.01,Month-to-month,Mailed check,Fiber optic,No,5882.17,Yes
C02695,Female,0,53,98.37,Month-to-month,Mailed check,Fiber optic,No,5227.95,No
C02696,Female,1,27,31.26,Month-to-month,Credit card,Fiber optic,No,892.18,No
C02697,Female,0,47,111.21,One year,Credit card,DSL,Yes,5192.47,No
C02698,Female,0,6,39.46,Two year,Bank transfer,No,Yes,216.43,No
C02699,Female,0,55,81.3,Month-to-month,Credit card,Fiber optic,No,4457.74,No
C02700,Female,1,44,118.56,One year,Credit card,DSL,No,5199.3,Yes
C02701,Male,0,18,108.24,One year,Bank transfer,Fiber optic,Yes,1923.52,No
C02702,Male,0,16,115.66,Two year,Mailed check,Fiber optic,Yes,1844.91,No
C02703,Female,0,12,54.26,One year,Bank transfer,No,No,665.35,No
C02704,Male,0,20,30.56,Two year,Electronic check,No,No,592.33,No
C02705,Female,0,45,38.83,Month-to-month,Credit card,Fiber optic,No,1705.32,Yes
C02706,Female,0,64,70.05,Month-to-month,Credit card,DSL,Yes,4504.05,No
C02707,Male,0,59,99.32,Month-to-month,Electronic check,No,No,5855.78,Yes
C02708,Female,0,22,35.02,Month-to-month,Electronic check,Fiber optic,No,776.09,No
C02709,Female,1,47,85.97,Month-to-month,Electronic check,DSL,No,4036.13,Yes
C02710,Female,0,29,52.36,One year,Bank transfer,DSL,No,1557.48,No
C02711,Female,0,45,54.12,One year,Mailed check,Fiber optic,No,2441.27,No
C02712,Male,0,9,86.19,One year,Bank transfer,Fiber optic,Yes,818.04,No
C02713,Female,0,24,66.7,Month-to-month,Electronic check,DSL,Yes,1601.86,No
C02714,Female,0,15,101.2,Month-to-month,Bank transfer,DSL,Yes,1497.26,Yes
C02715,Female,0,36,35.59,Month-to-month,Credit card,DSL,Yes,1266.78,Yes
C02716,Male,0,13,98.99,Month-to-month,Bank transfer,Fiber optic,No,1289.08,Yes
C02717,Female,0,44,26.42,Month-to-month,Electronic check,DSL,No,1165.48,Yes
C02718,Male,1,71,39.41,Month-to-month,Credit card,Fiber optic,Yes,2816.84,Yes
C02719,Male,0,36,85.61,Month-to-month,Mailed check,DSL,No,3054.41,Yes
C02720,Female,1,61,105.49,One year,Bank transfer,No,No,6450.77,No
C02721,Female,0,40,45.27,Month-to-month,Bank transfer,Fiber optic,No,1838.66,No
C02722,Male,0,27,52.72,Two year,Electronic check,No,No,1441.1,Yes
C02723,Female,0,1,73.71,Month-to-month,Mailed check,Fiber optic,No,71.89,Yes
C02724,Male,0,34,41.16,Two year,Credit card,DSL,Yes,1448.61,No
C02725,Male,0,68,101.12,Month-to-month,Electronic check,Fiber optic,Yes,6866.64,No
C02726,Female,0,21,97.36,Month-to-month,Electronic check,DSL,Yes,2005.22,No
C02727,Female,1,33,34.53,Month-to-month,Bank transfer,No,No,1171.64,Yes
C02728,Male,1,7,66.38,One year,Mailed check,DSL,No,435.88,Yes
C02729,Male,0,65,97.48,Month-to-month,Electronic check,Fiber optic,No,6357.53,Yes
C02730,Male,0,3,53.73,Month-to-month,Bank transfer,Fiber optic,No,129.09,Yes
C02731,Male,0,51,83.31,Two year,Credit card,No,No,4200.5,Yes
C02732,Female,0,54,25.02,Month-to-month,Electronic check,Fiber optic,No,1317.06,No
C02733,Female,0,59,80.87,Month-to-month,Credit card,Fiber optic,No,4759.03,No
C02734,Female,1,6,35.27,Month-to-month,Credit card,Fiber optic,No,172.28,Yes
C02735,Female,0,29,103.06,One year,Bank transfer,Fiber optic,No,2958.51,Yes
C02736,Female,0,17,55.54,Month-to-month,Mailed check,DSL,Yes,970.64,Yes
C02737,Male,0,60,48.16,Month-to-month,Credit card,Fiber optic,No,2916.59,No
C02738,Female,0,22,104.09,Month-to-month,Electronic check,Fiber optic,No,2321.73,No
C02739,Female,0,24,25.01,Month-to-month,Mailed check,DSL,Yes,634.36,Yes
C02740,Female,0,51,59.66,One year,Mailed check,No,No,3034.7,No
C02741,Female,0,50,57.0,Month-to-month,Bank transfer,Fiber optic,No,2886.75,Yes
C02742,Female,0,11,48.48,Month-to-month,Electronic check,Fiber optic,Yes,535.87,Yes
C02743,Male,0,56,111.18,Month-to-month,Electronic check,Fiber optic,Yes,6223.14,Yes
C02744,Male,1,71,95.09,Month-to-month,Bank transfer,Fiber optic,No,6773.24,Yes
C02745,Male,0,42,26.39,Month-to-month,Bank transfer,DSL,No,1079.76,Yes
C02746,Female,0,39,91.47,Month-to-month,Mailed check,DSL,No,3596.28,Yes
C02747,Male,0,69,72.73,Month-to-month,Credit card,Fiber optic,No,5011.32,Yes
C02748,Male,0,48,110.09,Two year,Credit card,Fiber optic,Yes,5247.05,No
C02749,Female,0,57,51.29,Month-to-month,Credit card,Fiber optic,Yes,2885.46,No
C02750,Female,1,21,77.42,Month-to-month,Credit card,Fiber optic,No,1592.31,Yes
C02751,Female,0,20,70.08,Month-to-month,Electronic check,DSL,No,1440.66,No
C02752,Male,0,15,68.96,Month-to-month,Electronic check,No,No,1083.49,Yes
C02753,Male,0,69,65.61,Two year,Bank transfer,DSL,Yes,4512.79,No
C02754,Female,0,51,40.56,Month-to-month,Bank transfer,DSL,Yes,2047.77,Yes
C02755,Female,1,62,95.57,Month-to-month,Credit card,Fiber optic,No,5897.22,Yes
C02756,Male,1,37,65.13,One year,Bank transfer,DSL,Yes,2442.19,No
C02757,Male,0,6,115.85,Month-to-month,Electronic check,No,No,666.02,Yes
C02758,Female,0,71,46.08,Month-to-month,Credit card,DSL,Yes,3314.09,No
C02759,Female,0,26,88.27,Month-to-month,Credit card,DSL,No,2311.76,Yes
C02760,Male,1,8,114.07,Month-to-month,Electronic check,Fiber optic,No,952.27,Yes
C02761,Female,0,4,86.35,One year,Mailed check,Fiber optic,No,350.8,Yes
C02762,Male,1,21,107.13,Month-to-month,Credit card,DSL,No,2268.8,Yes
C02763,Male,0,31,102.75,Month-to-month,Bank transfer,Fiber optic,No,3197.2,Yes
C02764,Male,0,21,56.01,Month-to-month,Mailed check,Fiber optic,Yes,1209.33,No
C02765,Male,0,25,80.01,Month-to-month,Electronic check,Fiber optic,No,2033.84,No
C02766,Female,1,15,35.63,Two year,Mailed check,DSL,No,543.43,No
C02767,Female,1,35,73.55,Month-to-month,Mailed check,No,No,2587.5,Yes
C02768,Male,0,49,43.04,Two year,Credit card,Fiber optic,No,2151.15,No
C02769,Male,0,43,94.37,Month-to-month,Mailed check,DSL,No,4100.9,Yes
C02770,Male,0,41,72.81,One year,Bank transfer,DSL,No,3001.63,Yes
C02771,Male,0,37,61.12,Month-to-month,Credit card,Fiber optic,No,2212.22,Yes
C02772,Male,0,57,46.88,Month-to-month,Electronic check,DSL,No,2632.6,Yes
C02773,Female,0,42,119.87,Two year,Bank transfer,DSL,No,5070.33,Yes
C02774,Female,1,47,27.17,Two year,Credit card,DSL,No,1235.46,No
C02775,Female,0,61,24.36,Month-to-month,Mailed check,Fiber optic,No,1457.31,Yes
C02776,Female,1,14,41.73,Month-to-month,Bank transfer,Fiber optic,No,557.27,No
C02777,Male,0,68,117.11,Month-to-month,Credit card,DSL,No,7973.5,Yes
C02778,Male,0,53,117.92,Two year,Credit card,Fiber optic,No,6257.42,Yes
C02779,Male,0,34,85.49,Month-to-month,Electronic check,Fiber optic,No,2885.6,Yes
C02780,Male,0,24,108.01,One year,Credit card,DSL,Yes,2563.0,No
C02781,Male,0,20,41.4,One year,Electronic check,Fiber optic,No,854.45,Yes
C02782,Female,0,69,117.2,One year,Mailed check,Fiber optic,Yes,8130.35,No
C02783,Male,0,30,34.28,Month-to-month,Credit card,No,No,983.68,Yes
C02784,Female,0,7,30.11,Month-to-month,Credit card,DSL,Yes,174.09,Yes
C02785,Female,0,36,31.22,Two year,Mailed check,No,Yes,1138.14,No
C02786,Female,0,38,77.31,One year,Credit card,Fiber optic,No,2968.22,No
C02787,Female,1,52,98.1,One year,Credit card,Fiber optic,No,5130.32,No
C02788,Male,1,15,56.67,Month-to-month,Bank transfer,Fiber optic,No,872.02,Yes
C02789,Female,0,46,117.79,One year,Electronic check,DSL,Yes,5457.08,No
C02790,Female,0,23,63.44,Month-to-month,Credit card,No,Yes,1430.85,No
C02791,Female,0,12,35.04,Month-to-month,Credit card,Fiber optic,Yes,381.21,Yes
C02792,Male,1,44,66.6,One year,Electronic check,DSL,No,2941.94,No
C02793,Male,0,15,87.9,Month-to-month,Bank transfer,DSL,No,1350.73,Yes
C02794,Male,0,49,103.22,One year,Electronic check,DSL,No,5065.98,No
C02795,Female,0,21,65.88,Month-to-month,Credit card,Fiber optic,No,1429.78,Yes
C02796,Female,0,15,79.36,Month-to-month,Mailed check,Fiber optic,No,1219.96,No
C02797,Male,0,14,46.73,Month-to-month,Mailed check,Fiber optic,Yes,674.3,No
C02798,Female,0,42,84.59,Month-to-month,Bank transfer,DSL,No,3508.81,Yes
C02799,Male,0,15,118.6,Month-to-month,Bank transfer,Fiber optic,No,1739.77,Yes
C02800,Male,0,63,24.91,One year,Credit card,Fiber optic,Yes,1597.81,No
C02801,Female,0,68,108.65,One year,Bank transfer,DSL,Yes,7358.02,No
C02802,Female,0,27,76.23,Month-to-month,Credit card,DSL,Yes,2011.09,No
C02803,Female,1,53,45.21,Month-to-month,Mailed check,DSL,No,2437.21,Yes
C02804,Female,0,52,115.49,One year,Bank transfer,No,No,6044.56,No
C02805,Male,1,63,68.34,One year,Credit card,Fiber optic,No,4277.27,Yes
C02806,Male,0,53,53.17,One year,Electronic check,No,No,2846.03,No
C02807,Male,0,57,38.15,One year,Bank transfer,DSL,No,2129.35,No
C02808,Male,1,52,44.45,Month-to-month,Credit card,Fiber optic,No,2289.91,No
C02809,Male,0,43,103.28,Month-to-month,Credit card,Fiber optic,No,4453.41,Yes
C02810,Female,1,7,81.44,Month-to-month,Electronic check,Fiber optic,Yes,596.4,Yes
C02811,Male,0,42,111.32,Month-to-month,Mailed check,DSL,No,4626.48,Yes
C02812,Male,1,4,43.2,One year,Electronic check,Fiber optic,No,155.42,No
C02813,Male,0,69,32.11,Month-to-month,Credit card,No,No,2187.02,No
C02814,Female,0,5,20.61,Two year,Electronic check,DSL,No,152.93,No
C02815,Female,0,41,70.79,One year,Electronic check,DSL,No,2919.49,No
C02816,Female,1,4,119.83,Two year,Credit card,Fiber optic,Yes,469.89,No
C02817,Female,1,2,89.5,Two year,Mailed check,No,Yes,136.57,Yes
C02818,Male,1,67,50.84,Month-to-month,Electronic check,Fiber optic,No,3416.15,No
C02819,Male,1,21,107.69,One year,Electronic check,DSL,No,2275.66,No
C02820,Female,0,70,98.17,Month-to-month,Bank transfer,Fiber optic,Yes,6903.54,Yes
C02821,Female,0,43,21.54,Month-to-month,Bank transfer,DSL,No,905.08,Yes
C02822,Male,0,69,101.69,One year,Credit card,Fiber optic,Yes,7064.75,Yes
C02823,Male,0,9,50.05,Month-to-month,Credit card,Fiber optic,No,444.4,Yes
C02824,Female,0,28,34.97,Two year,Credit card,Fiber optic,No,958.75,No
C02825,Female,0,26,42.63,One year,Bank transfer,DSL,Yes,1093.22,No
C02826,Female,0,3,66.86,One year,Credit card,No,No,202.54,No
C02827,Female,0,49,62.49,Month-to-month,Electronic check,Fiber optic,Yes,3105.68,No
C02828,Male,0,17,48.89,One year,Electronic check,No,No,854.65,Yes
C02829,Male,0,63,37.22,Month-to-month,Mailed check,Fiber optic,No,2352.57,Yes
C02830,Male,0,55,96.22,One year,Credit card,Fiber optic,Yes,5258.38,No
C02831,Female,0,23,119.01,Month-to-month,Electronic check,Fiber optic,No,2702.17,Yes
C02832,Female,0,34,97.78,One year,Electronic check,DSL,No,3324.74,Yes
C02833,Male,0,69,49.59,Month-to-month,Mailed check,No,Yes,3444.58,No
C02834,Male,0,15,44.48,Month-to-month,Electronic check,DSL,Yes,692.3,No
C02835,Male,0,47,41.77,Month-to-month,Mailed check,Fiber optic,Yes,1935.78,No
C02836,Male,0,3,33.67,Month-to-month,Mailed check,No,No,61.02,Yes
C02837,Female,0,28,75.13,One year,Bank transfer,DSL,Yes,2092.09,No
C02838,Male,0,3,80.54,Month-to-month,Electronic check,Fiber optic,No,283.44,Yes
C02839,Male,0,4,90.55,Month-to-month,Bank transfer,Fiber optic,No,366.74,Yes
C02840,Male,0,31,88.02,Month-to-month,Electronic check,Fiber optic,No,2710.63,Yes
C02841,Male,1,45,49.23,Month-to-month,Bank transfer,Fiber optic,No,2197.71,Yes
C02842,Male,1,59,53.03,Month-to-month,Mailed check,Fiber optic,No,3091.98,Yes
C02843,Male,0,45,88.15,One year,Mailed check,Fiber optic,No,3964.07,No
C02844,Male,0,37,54.94,Month-to-month,Mailed check,DSL,Yes,2061.92,Yes
C02845,Female,0,65,41.26,Month-to-month,Mailed check,DSL,No,2728.76,No
C02846,Female,0,9,57.43,Month-to-month,Electronic check,Fiber optic,No,517.03,Yes
C02847,Female,1,17,47.21,Month-to-month,Credit card,Fiber optic,No,769.29,Yes
